HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.WORDS,Answer.categories,Approve,Reject
3J9UN9O9J2RS6HKOX3FVAJADJBWJ0V,3K17V65Z3LYKF53VPWAI4514KML8MF,Pick the best category,Categorize the given object (word) based on how big it generally is,categorize,$0.02 ,Sat Apr 07 09:40:50 PDT 2018,3,BatchId:3184697;OriginalHitTemplateId:926051498;,86400,259200,Sat Apr 07 16:40:50 PDT 2018,,,3PJUZCGDJ6GO4EACWX6Y3OYD9QA89E,ATYU2WLXWNVVH,Submitted,Sat Apr 07 09:56:18 PDT 2018,Sat Apr 07 09:56:22 PDT 2018,Tue Apr 10 09:56:22 PDT 2018,,,,4,0% (0/0),0% (0/0),0% (0/0),Train,10,,
3A3KKYU7P2GBFFRUT7L8X6BYOA6WME,3K17V65Z3LYKF53VPWAI4514KML8MF,Pick the best category,Categorize the given object (word) based on how big it generally is,categorize,$0.02 ,Sat Apr 07 09:41:21 PDT 2018,3,BatchId:3184697;OriginalHitTemplateId:926051498;,86400,259200,Sat Apr 07 16:41:21 PDT 2018,,,3Q8GYXHFEP27FUYDAJ9MTUPUDLCC5X,ATYU2WLXWNVVH,Submitted,Sat Apr 07 09:56:05 PDT 2018,Sat Apr 07 09:56:14 PDT 2018,Tue Apr 10 09:56:14 PDT 2018,,,,9,0% (0/0),0% (0/0),0% (0/0),Donkey,8,,
3VP28W7DUMJ9304II7121KL78BYZF0,3K17V65Z3LYKF53VPWAI4514KML8MF,Pick the best category,Categorize the given object (word) based on how big it generally is,categorize,$0.02 ,Sat Apr 07 09:41:21 PDT 2018,3,BatchId:3184697;OriginalHitTemplateId:926051498;,86400,259200,Sat Apr 07 16:41:21 PDT 2018,,,3Q8GYXHFEP27FUYDAJ9MTUPUDLDC5Y,ATYU2WLXWNVVH,Submitted,Sat Apr 07 09:58:08 PDT 2018,Sat Apr 07 09:58:19 PDT 2018,Tue Apr 10 09:58:19 PDT 2018,,,,11,0% (0/0),0% (0/0),0% (0/0),Cheeks,4,,
3NCN4N1H1FGP9UEJAH4CN7NDJZZBNE,3K17V65Z3LYKF53VPWAI4514KML8MF,Pick the best category,Categorize the given object (word) based on how big it generally is,categorize,$0.02 ,Sat Apr 07 09:41:12 PDT 2018,3,BatchId:3184697;OriginalHitTemplateId:926051498;,86400,259200,Sat Apr 07 16:41:12 PDT 2018,,,3R8YZBNQ9HIQWZMF3UPEBJS7869Q7W,ATYU2WLXWNVVH,Submitted,Sat Apr 07 09:59:01 PDT 2018,Sat Apr 07 09:59:51 PDT 2018,Tue Apr 10 09:59:51 PDT 2018,,,,50,0% (0/0),0% (0/0),0% (0/0),Pot,5,,
385MDVINFBELE7L9QA8GHEJHKGBWJA,3K17V65Z3LYKF53VPWAI4514KML8MF,Pick the best category,Categorize the given object (word) based on how big it generally is,categorize,$0.02 ,Sat Apr 07 09:41:20 PDT 2018,3,BatchId:3184697;OriginalHitTemplateId:926051498;,86400,259200,Sat Apr 07 16:41:20 PDT 2018,,,3TYCR1GOTCJYPCC8UK91LHMC8TXZL6,ATYU2WLXWNVVH,Submitted,Sat Apr 07 09:55:51 PDT 2018,Sat Apr 07 09:56:02 PDT 2018,Tue Apr 10 09:56:02 PDT 2018,,,,11,0% (0/0),0% (0/0),0% (0/0),Shawl,6,,
3K2CEDRACA0JNYN0Y2GXAM4ZKGOTML,3K17V65Z3LYKF53VPWAI4514KML8MF,Pick the best category,Categorize the given object (word) based on how big it generally is,categorize,$0.02 ,Sat Apr 07 09:41:11 PDT 2018,3,BatchId:3184697;OriginalHitTemplateId:926051498;,86400,259200,Sat Apr 07 16:41:11 PDT 2018,,,3U84XHCDICD2R45NOSAKZ0K1M744ZK,ATYU2WLXWNVVH,Submitted,Sat Apr 07 09:58:31 PDT 2018,Sat Apr 07 09:58:35 PDT 2018,Tue Apr 10 09:58:35 PDT 2018,,,,4,0% (0/0),0% (0/0),0% (0/0),Pliers,4,,
39XCQ6V3KX3FDTRIAQRIIA1ZEDO65Y,3K17V65Z3LYKF53VPWAI4514KML8MF,Pick the best category,Categorize the given object (word) based on how big it generally is,categorize,$0.02 ,Sat Apr 07 09:41:04 PDT 2018,3,BatchId:3184697;OriginalHitTemplateId:926051498;,86400,259200,Sat Apr 07 16:41:04 PDT 2018,,,3S4AW7T80BIIMFOJ9RJBRL937YTL4F,AU7S0PAIT5L17,Submitted,Sat Apr 07 09:51:41 PDT 2018,Sat Apr 07 09:52:25 PDT 2018,Tue Apr 10 09:52:25 PDT 2018,,,,44,0% (0/0),0% (0/0),0% (0/0),Rubber Band,1,,
3E9ZFLPWOXR48W6TIXJ27WIOG3SXIS,3K17V65Z3LYKF53VPWAI4514KML8MF,Pick the best category,Categorize the given object (word) based on how big it generally is,categorize,$0.02 ,Sat Apr 07 09:40:56 PDT 2018,3,BatchId:3184697;OriginalHitTemplateId:926051498;,86400,259200,Sat Apr 07 16:40:56 PDT 2018,,,39RP059MEHTMDWRDOIUDZCUYHVZMBN,AUA23POINITEN,Submitted,Sat Apr 07 09:49:59 PDT 2018,Sat Apr 07 09:50:09 PDT 2018,Tue Apr 10 09:50:09 PDT 2018,,,,10,0% (0/0),0% (0/0),0% (0/0),Megamouth Shark,4,,
31JUPBOORM3GJWDRVS4NJDTN6YE8LA,3K17V65Z3LYKF53VPWAI4514KML8MF,Pick the best category,Categorize the given object (word) based on how big it generally is,categorize,$0.02 ,Sat Apr 07 09:41:03 PDT 2018,3,BatchId:3184697;OriginalHitTemplateId:926051498;,86400,259200,Sat Apr 07 16:41:03 PDT 2018,,,3IX2EGZR7BJJSV2HHI3BJZ7LVN7RJ1,AUA23POINITEN,Submitted,Sat Apr 07 09:50:23 PDT 2018,Sat Apr 07 09:50:40 PDT 2018,Tue Apr 10 09:50:40 PDT 2018,,,,17,0% (0/0),0% (0/0),0% (0/0),Headlight,2,,
3OJX0UFJ0Y6JGRJV9Y22AWKH3VO9UT,3K17V65Z3LYKF53VPWAI4514KML8MF,Pick the best category,Categorize the given object (word) based on how big it generally is,categorize,$0.02 ,Sat Apr 07 09:40:38 PDT 2018,3,BatchId:3184697;OriginalHitTemplateId:926051498;,86400,259200,Sat Apr 07 16:40:38 PDT 2018,,,3KKG4CDWKIYNLDNAKUGLMCI874C491,AUA23POINITEN,Submitted,Sat Apr 07 09:50:09 PDT 2018,Sat Apr 07 09:50:23 PDT 2018,Tue Apr 10 09:50:23 PDT 2018,,,,14,0% (0/0),0% (0/0),0% (0/0),Sneakers,3,,
3SX4X51T8Z8285935I4T7L3CRRIAOW,3K17V65Z3LYKF53VPWAI4514KML8MF,Pick the best category,Categorize the given object (word) based on how big it generally is,categorize,$0.02 ,Sat Apr 07 09:40:46 PDT 2018,3,BatchId:3184697;OriginalHitTemplateId:926051498;,86400,259200,Sat Apr 07 16:40:46 PDT 2018,,,3LQ8PUHQFLSA8Q483V6HTUQFVZKHII,AUA23POINITEN,Submitted,Sat Apr 07 09:48:35 PDT 2018,Sat Apr 07 09:49:58 PDT 2018,Tue Apr 10 09:49:58 PDT 2018,,,,83,0% (0/0),0% (0/0),0% (0/0),Camel,2,,
33Q5P9PUSOL20OK8R5B1TE04BY6ZCP,3K17V65Z3LYKF53VPWAI4514KML8MF,Pick the best category,Categorize the given object (word) based on how big it generally is,categorize,$0.02 ,Sat Apr 07 09:41:19 PDT 2018,3,BatchId:3184697;OriginalHitTemplateId:926051498;,86400,259200,Sat Apr 07 16:41:19 PDT 2018,,,320DUZ38G7MS35T3179ZKVTETEZJG0,AWQDOOSNH42QM,Submitted,Sat Apr 07 09:57:41 PDT 2018,Sat Apr 07 09:57:52 PDT 2018,Tue Apr 10 09:57:52 PDT 2018,,,,11,0% (0/0),0% (0/0),0% (0/0),Bookmark,3,,
3D42WVSDH7U9YAUDMLZJNDC52HUFYP,3K17V65Z3LYKF53VPWAI4514KML8MF,Pick the best category,Categorize the given object (word) based on how big it generally is,categorize,$0.02 ,Sat Apr 07 09:40:50 PDT 2018,3,BatchId:3184697;OriginalHitTemplateId:926051498;,86400,259200,Sat Apr 07 16:40:50 PDT 2018,,,36W0OB37HWEW3GTI3ZU3TPT5RCMHZF,AWQDOOSNH42QM,Submitted,Sat Apr 07 09:48:21 PDT 2018,Sat Apr 07 09:49:55 PDT 2018,Tue Apr 10 09:49:55 PDT 2018,,,,94,0% (0/0),0% (0/0),0% (0/0),Star-nosed Mole,1,,
3XDJY5RK5RKIJLDJS36BTO91H3AU4I,3K17V65Z3LYKF53VPWAI4514KML8MF,Pick the best category,Categorize the given object (word) based on how big it generally is,categorize,$0.02 ,Sat Apr 07 09:41:17 PDT 2018,3,BatchId:3184697;OriginalHitTemplateId:926051498;,86400,259200,Sat Apr 07 16:41:17 PDT 2018,,,37FMASSAYCR0HD1M33WL7JNH0MHIB5,AWQDOOSNH42QM,Submitted,Sat Apr 07 09:54:24 PDT 2018,Sat Apr 07 09:54:31 PDT 2018,Tue Apr 10 09:54:31 PDT 2018,,,,7,0% (0/0),0% (0/0),0% (0/0),Ladybug,1,,
3FSEU3P2NQZX4ZN0ZL7JW6XR2IQRRU,3K17V65Z3LYKF53VPWAI4514KML8MF,Pick the best category,Categorize the given object (word) based on how big it generally is,categorize,$0.02 ,Sat Apr 07 09:41:26 PDT 2018,3,BatchId:3184697;OriginalHitTemplateId:926051498;,86400,259200,Sat Apr 07 16:41:26 PDT 2018,,,392CY0QWG1RGWEGDOOMYZ5HBQU2I41,AWQDOOSNH42QM,Submitted,Sat Apr 07 09:58:35 PDT 2018,Sat Apr 07 09:58:49 PDT 2018,Tue Apr 10 09:58:49 PDT 2018,,,,14,0% (0/0),0% (0/0),0% (0/0),Fruit,9,,
3YLTXLH3DE5Z3STIQOR0D7V6ER4PH3,3K17V65Z3LYKF53VPWAI4514KML8MF,Pick the best category,Categorize the given object (word) based on how big it generally is,categorize,$0.02 ,Sat Apr 07 09:40:54 PDT 2018,3,BatchId:3184697;OriginalHitTemplateId:926051498;,86400,259200,Sat Apr 07 16:40:54 PDT 2018,,,3BF51CHDTVAZ1VNSZ5HBNQQJ956H0Q,AWQDOOSNH42QM,Submitted,Sat Apr 07 09:57:31 PDT 2018,Sat Apr 07 09:57:40 PDT 2018,Tue Apr 10 09:57:40 PDT 2018,,,,9,0% (0/0),0% (0/0),0% (0/0),Chest,7,,
30ZKOOGW2V5HCD22ZG6IVPQ4YG9A1A,3K17V65Z3LYKF53VPWAI4514KML8MF,Pick the best category,Categorize the given object (word) based on how big it generally is,categorize,$0.02 ,Sat Apr 07 09:41:22 PDT 2018,3,BatchId:3184697;OriginalHitTemplateId:926051498;,86400,259200,Sat Apr 07 16:41:22 PDT 2018,,,3DI28L7YXAENOAH85ND5GSCGMHLE1B,AWQDOOSNH42QM,Submitted,Sat Apr 07 09:59:18 PDT 2018,Sat Apr 07 09:59:43 PDT 2018,Tue Apr 10 09:59:43 PDT 2018,,,,25,0% (0/0),0% (0/0),0% (0/0),Conditioner,7,,
3S8APUMBJWIDL212CTLZF2E4H8DBF7,3K17V65Z3LYKF53VPWAI4514KML8MF,Pick the best category,Categorize the given object (word) based on how big it generally is,categorize,$0.02 ,Sat Apr 07 09:41:08 PDT 2018,3,BatchId:3184697;OriginalHitTemplateId:926051498;,86400,259200,Sat Apr 07 16:41:08 PDT 2018,,,3G5F9DBFOPXFUWO822508JG931IHVH,AWQDOOSNH42QM,Submitted,Sat Apr 07 09:54:08 PDT 2018,Sat Apr 07 09:54:23 PDT 2018,Tue Apr 10 09:54:23 PDT 2018,,,,15,0% (0/0),0% (0/0),0% (0/0),Heart,7,,
3NQUW096N57GX1W10KA1J9OYQ4W9L0,3K17V65Z3LYKF53VPWAI4514KML8MF,Pick the best category,Categorize the given object (word) based on how big it generally is,categorize,$0.02 ,Sat Apr 07 09:41:14 PDT 2018,3,BatchId:3184697;OriginalHitTemplateId:926051498;,86400,259200,Sat Apr 07 16:41:14 PDT 2018,,,3GM6G9ZBKNXM9ILUO4LYZ60KN21TMM,AWQDOOSNH42QM,Submitted,Sat Apr 07 09:55:35 PDT 2018,Sat Apr 07 09:56:21 PDT 2018,Tue Apr 10 09:56:21 PDT 2018,,,,46,0% (0/0),0% (0/0),0% (0/0),Neck,1,,
3MA5N0ATTBAGPRRR8V8SITJUZ5BWK9,3K17V65Z3LYKF53VPWAI4514KML8MF,Pick the best category,Categorize the given object (word) based on how big it generally is,categorize,$0.02 ,Sat Apr 07 09:41:21 PDT 2018,3,BatchId:3184697;OriginalHitTemplateId:926051498;,86400,259200,Sat Apr 07 16:41:21 PDT 2018,,,3GNA64GUZE4B9V8WF1AHDZEBH0E5QW,AWQDOOSNH42QM,Submitted,Sat Apr 07 09:58:50 PDT 2018,Sat Apr 07 09:59:17 PDT 2018,Tue Apr 10 09:59:17 PDT 2018,,,,27,0% (0/0),0% (0/0),0% (0/0),Shrew,1,,
31GN6YMHLOREDA4ZD4HU9FA4GZOWSQ,3K17V65Z3LYKF53VPWAI4514KML8MF,Pick the best category,Categorize the given object (word) based on how big it generally is,categorize,$0.02 ,Sat Apr 07 09:41:23 PDT 2018,3,BatchId:3184697;OriginalHitTemplateId:926051498;,86400,259200,Sat Apr 07 16:41:23 PDT 2018,,,3JMSRU9HQIU3AMX6C1XUNGJWBLSEV0,AWQDOOSNH42QM,Submitted,Sat Apr 07 09:58:02 PDT 2018,Sat Apr 07 09:58:35 PDT 2018,Tue Apr 10 09:58:35 PDT 2018,,,,33,0% (0/0),0% (0/0),0% (0/0),Screwdriver,2,,
3LN3BXKGCZUBN5V8I4NDK1R1SOUWG6,3K17V65Z3LYKF53VPWAI4514KML8MF,Pick the best category,Categorize the given object (word) based on how big it generally is,categorize,$0.02 ,Sat Apr 07 09:41:20 PDT 2018,3,BatchId:3184697;OriginalHitTemplateId:926051498;,86400,259200,Sat Apr 07 16:41:20 PDT 2018,,,3KKG4CDWKIYNLDNAKUGLMCI874F949,AWQDOOSNH42QM,Submitted,Sat Apr 07 09:57:53 PDT 2018,Sat Apr 07 09:58:01 PDT 2018,Tue Apr 10 09:58:01 PDT 2018,,,,8,0% (0/0),0% (0/0),0% (0/0),Store,9,,
371Q3BEXDG8I7594OR118J4MX1SSZC,3K17V65Z3LYKF53VPWAI4514KML8MF,Pick the best category,Categorize the given object (word) based on how big it generally is,categorize,$0.02 ,Sat Apr 07 09:41:05 PDT 2018,3,BatchId:3184697;OriginalHitTemplateId:926051498;,86400,259200,Sat Apr 07 16:41:05 PDT 2018,,,3KMS4QQVK2QH0P3Q883T3PTF7OXFKU,AWQDOOSNH42QM,Submitted,Sat Apr 07 09:51:45 PDT 2018,Sat Apr 07 09:53:02 PDT 2018,Tue Apr 10 09:53:02 PDT 2018,,,,77,0% (0/0),0% (0/0),0% (0/0),Bowl,5,,
3YZ7A3YHR4SK0RPFH3ULJFXRW2KS55,3K17V65Z3LYKF53VPWAI4514KML8MF,Pick the best category,Categorize the given object (word) based on how big it generally is,categorize,$0.02 ,Sat Apr 07 09:40:54 PDT 2018,3,BatchId:3184697;OriginalHitTemplateId:926051498;,86400,259200,Sat Apr 07 16:40:54 PDT 2018,,,3LEP4MGT3G0J92L0BPVAGM748HABDX,AWQDOOSNH42QM,Submitted,Sat Apr 07 09:56:30 PDT 2018,Sat Apr 07 09:57:12 PDT 2018,Tue Apr 10 09:57:12 PDT 2018,,,,42,0% (0/0),0% (0/0),0% (0/0),Armoire,9,,
3NBFJK3IOGH3IWM6RIW337EFPMVGOE,3K17V65Z3LYKF53VPWAI4514KML8MF,Pick the best category,Categorize the given object (word) based on how big it generally is,categorize,$0.02 ,Sat Apr 07 09:41:00 PDT 2018,3,BatchId:3184697;OriginalHitTemplateId:926051498;,86400,259200,Sat Apr 07 16:41:00 PDT 2018,,,3LKC68YZ3A3212A0WP5MEUWOMWWWOS,AWQDOOSNH42QM,Submitted,Sat Apr 07 09:49:55 PDT 2018,Sat Apr 07 09:50:49 PDT 2018,Tue Apr 10 09:50:49 PDT 2018,,,,54,0% (0/0),0% (0/0),0% (0/0),Seahorse,1,,
3DW3BNF1GGHJF1PL9W6T6MRPXWG8VT,3K17V65Z3LYKF53VPWAI4514KML8MF,Pick the best category,Categorize the given object (word) based on how big it generally is,categorize,$0.02 ,Sat Apr 07 09:41:05 PDT 2018,3,BatchId:3184697;OriginalHitTemplateId:926051498;,86400,259200,Sat Apr 07 16:41:05 PDT 2018,,,3LOTDFNYA7Z8VPX7XMMWR0NAUV8WF9,AWQDOOSNH42QM,Submitted,Sat Apr 07 09:57:13 PDT 2018,Sat Apr 07 09:57:30 PDT 2018,Tue Apr 10 09:57:30 PDT 2018,,,,17,0% (0/0),0% (0/0),0% (0/0),Basement,8,,
3PUV2Q8SV33GNIN6LNQ9R2BJ5VWDBX,3K17V65Z3LYKF53VPWAI4514KML8MF,Pick the best category,Categorize the given object (word) based on how big it generally is,categorize,$0.02 ,Sat Apr 07 09:40:46 PDT 2018,3,BatchId:3184697;OriginalHitTemplateId:926051498;,86400,259200,Sat Apr 07 16:40:46 PDT 2018,,,3PW9OPU9PQKVTU5SC3I4ER3RPER21T,AWQDOOSNH42QM,Submitted,Sat Apr 07 09:47:05 PDT 2018,Sat Apr 07 09:48:21 PDT 2018,Tue Apr 10 09:48:21 PDT 2018,,,,76,0% (0/0),0% (0/0),0% (0/0),Rearview Mirror,7,,
3NRZ1LDP7V5LUDTCWAX7DEZBAHLPZT,3K17V65Z3LYKF53VPWAI4514KML8MF,Pick the best category,Categorize the given object (word) based on how big it generally is,categorize,$0.02 ,Sat Apr 07 09:41:03 PDT 2018,3,BatchId:3184697;OriginalHitTemplateId:926051498;,86400,259200,Sat Apr 07 16:41:03 PDT 2018,,,3RJSC4XJ10UNL23XY3G2YTNT4WD50V,AWQDOOSNH42QM,Submitted,Sat Apr 07 09:50:50 PDT 2018,Sat Apr 07 09:51:44 PDT 2018,Tue Apr 10 09:51:44 PDT 2018,,,,54,0% (0/0),0% (0/0),0% (0/0),Bonobo,7,,
3BFF0DJK8WBMLT05IZCJMV35C56TSX,3K17V65Z3LYKF53VPWAI4514KML8MF,Pick the best category,Categorize the given object (word) based on how big it generally is,categorize,$0.02 ,Sat Apr 07 09:41:14 PDT 2018,3,BatchId:3184697;OriginalHitTemplateId:926051498;,86400,259200,Sat Apr 07 16:41:14 PDT 2018,,,3TPWUS5F8911SDDX6KWVJU27XIGCWE,AWQDOOSNH42QM,Submitted,Sat Apr 07 09:56:22 PDT 2018,Sat Apr 07 09:56:30 PDT 2018,Tue Apr 10 09:56:30 PDT 2018,,,,8,0% (0/0),0% (0/0),0% (0/0),Quail,1,,
3IH9TRB0FAYWIVL0B4YVCNENBOE1I5,3K17V65Z3LYKF53VPWAI4514KML8MF,Pick the best category,Categorize the given object (word) based on how big it generally is,categorize,$0.02 ,Sat Apr 07 09:41:12 PDT 2018,3,BatchId:3184697;OriginalHitTemplateId:926051498;,86400,259200,Sat Apr 07 16:41:12 PDT 2018,,,3W92K5RLWUH3E34D104RJMDJYSR5VO,AWQDOOSNH42QM,Submitted,Sat Apr 07 09:54:32 PDT 2018,Sat Apr 07 09:55:34 PDT 2018,Tue Apr 10 09:55:34 PDT 2018,,,,62,0% (0/0),0% (0/0),0% (0/0),Pie,5,,
39O6Z4JLX1W9U2QTH4ILML8IO5OVXN,3K17V65Z3LYKF53VPWAI4514KML8MF,Pick the best category,Categorize the given object (word) based on how big it generally is,categorize,$0.02 ,Sat Apr 07 09:41:11 PDT 2018,3,BatchId:3184697;OriginalHitTemplateId:926051498;,86400,259200,Sat Apr 07 16:41:11 PDT 2018,,,3Z3ZLGNNSIU8VGLS1IMOY2GR34L3Q2,AWQDOOSNH42QM,Submitted,Sat Apr 07 09:53:03 PDT 2018,Sat Apr 07 09:53:44 PDT 2018,Tue Apr 10 09:53:44 PDT 2018,,,,41,0% (0/0),0% (0/0),0% (0/0),Turkey,6,,
32W3UF2EZNKMXRWJ6CLBZINVA344CJ,3K17V65Z3LYKF53VPWAI4514KML8MF,Pick the best category,Categorize the given object (word) based on how big it generally is,categorize,$0.02 ,Sat Apr 07 09:41:14 PDT 2018,3,BatchId:3184697;OriginalHitTemplateId:926051498;,86400,259200,Sat Apr 07 16:41:14 PDT 2018,,,3ZGVPD4G6THM8PKD3TBS78WT26IZT8,AWQDOOSNH42QM,Submitted,Sat Apr 07 09:53:45 PDT 2018,Sat Apr 07 09:54:08 PDT 2018,Tue Apr 10 09:54:08 PDT 2018,,,,23,0% (0/0),0% (0/0),0% (0/0),Account,3,,
3K3IX1W4S5QKT5L4KIH8WL821WEPAS,3K17V65Z3LYKF53VPWAI4514KML8MF,Pick the best category,Categorize the given object (word) based on how big it generally is,categorize,$0.02 ,Sat Apr 07 09:40:52 PDT 2018,3,BatchId:3184697;OriginalHitTemplateId:926051498;,86400,259200,Sat Apr 07 16:40:52 PDT 2018,,,333U7HK6I9FPRLJCZH8REAQHGMGJDN,AWR2H6FRG5BWK,Submitted,Sat Apr 07 09:49:28 PDT 2018,Sat Apr 07 09:49:32 PDT 2018,Tue Apr 10 09:49:32 PDT 2018,,,,4,0% (0/0),0% (0/0),0% (0/0),Coffee Table,6,,
3RWSQDNYL8L3YJDIHV7VYS5PW64FFS,3K17V65Z3LYKF53VPWAI4514KML8MF,Pick the best category,Categorize the given object (word) based on how big it generally is,categorize,$0.02 ,Sat Apr 07 09:40:41 PDT 2018,3,BatchId:3184697;OriginalHitTemplateId:926051498;,86400,259200,Sat Apr 07 16:40:41 PDT 2018,,,33LK57MYLT5LTP7YET62X3070N2ZSH,AWR2H6FRG5BWK,Submitted,Sat Apr 07 09:47:30 PDT 2018,Sat Apr 07 09:47:52 PDT 2018,Tue Apr 10 09:47:52 PDT 2018,,,,22,0% (0/0),0% (0/0),0% (0/0),Salamander,4,,
34D9ZRXCYQTH6X1WCZL2RQDDOGLSAB,3K17V65Z3LYKF53VPWAI4514KML8MF,Pick the best category,Categorize the given object (word) based on how big it generally is,categorize,$0.02 ,Sat Apr 07 09:40:57 PDT 2018,3,BatchId:3184697;OriginalHitTemplateId:926051498;,86400,259200,Sat Apr 07 16:40:57 PDT 2018,,,340UGXU9DY1KZIUS21CZRY5ZX9IUVT,AWR2H6FRG5BWK,Submitted,Sat Apr 07 09:48:27 PDT 2018,Sat Apr 07 09:48:32 PDT 2018,Tue Apr 10 09:48:32 PDT 2018,,,,5,0% (0/0),0% (0/0),0% (0/0),Hospital,10,,
3XD2A6FGFMT31ERRKT72VV2TIY3S9W,3K17V65Z3LYKF53VPWAI4514KML8MF,Pick the best category,Categorize the given object (word) based on how big it generally is,categorize,$0.02 ,Sat Apr 07 09:40:56 PDT 2018,3,BatchId:3184697;OriginalHitTemplateId:926051498;,86400,259200,Sat Apr 07 16:40:56 PDT 2018,,,351SEKWQS0HFSTPX2ELJU2IYKGBDML,AWR2H6FRG5BWK,Submitted,Sat Apr 07 09:48:49 PDT 2018,Sat Apr 07 09:49:05 PDT 2018,Tue Apr 10 09:49:05 PDT 2018,,,,16,0% (0/0),0% (0/0),0% (0/0),Cup,4,,
3S829FDFT10N0LQ7QJIRGZ2BOYKDX6,3K17V65Z3LYKF53VPWAI4514KML8MF,Pick the best category,Categorize the given object (word) based on how big it generally is,categorize,$0.02 ,Sat Apr 07 09:40:56 PDT 2018,3,BatchId:3184697;OriginalHitTemplateId:926051498;,86400,259200,Sat Apr 07 16:40:56 PDT 2018,,,358UUM7WRZ3Q801FG9EEG92C4S77RA,AWR2H6FRG5BWK,Submitted,Sat Apr 07 09:47:56 PDT 2018,Sat Apr 07 09:48:24 PDT 2018,Tue Apr 10 09:48:24 PDT 2018,,,,28,0% (0/0),0% (0/0),0% (0/0),Dryer,6,,
306996CF6VJMVN7U5U6EQ0AAGYTB15,3K17V65Z3LYKF53VPWAI4514KML8MF,Pick the best category,Categorize the given object (word) based on how big it generally is,categorize,$0.02 ,Sat Apr 07 09:40:50 PDT 2018,3,BatchId:3184697;OriginalHitTemplateId:926051498;,86400,259200,Sat Apr 07 16:40:50 PDT 2018,,,39GHHAVOMFRCRP0J667YB6WB39NJ4A,AWR2H6FRG5BWK,Submitted,Sat Apr 07 09:49:20 PDT 2018,Sat Apr 07 09:49:25 PDT 2018,Tue Apr 10 09:49:25 PDT 2018,,,,5,0% (0/0),0% (0/0),0% (0/0),Blinker,5,,
3IV1AEQ4DQCAO6PRS7SA3YGV298J8I,3K17V65Z3LYKF53VPWAI4514KML8MF,Pick the best category,Categorize the given object (word) based on how big it generally is,categorize,$0.02 ,Sat Apr 07 09:40:52 PDT 2018,3,BatchId:3184697;OriginalHitTemplateId:926051498;,86400,259200,Sat Apr 07 16:40:52 PDT 2018,,,3A1COHJ8NJVHJKSVU9UQG5W1S3F8H1,AWR2H6FRG5BWK,Submitted,Sat Apr 07 09:48:37 PDT 2018,Sat Apr 07 09:48:44 PDT 2018,Tue Apr 10 09:48:44 PDT 2018,,,,7,0% (0/0),0% (0/0),0% (0/0),Church,9,,
3E9ZFLPWOXR48W6TIXJ27WIOG3SXIS,3K17V65Z3LYKF53VPWAI4514KML8MF,Pick the best category,Categorize the given object (word) based on how big it generally is,categorize,$0.02 ,Sat Apr 07 09:40:56 PDT 2018,3,BatchId:3184697;OriginalHitTemplateId:926051498;,86400,259200,Sat Apr 07 16:40:56 PDT 2018,,,3ATTHHXXWAO7UG4N8ZO3WGE9JP3IXC,AWR2H6FRG5BWK,Submitted,Sat Apr 07 09:49:08 PDT 2018,Sat Apr 07 09:49:13 PDT 2018,Tue Apr 10 09:49:13 PDT 2018,,,,5,0% (0/0),0% (0/0),0% (0/0),Megamouth Shark,8,,
35F6NGNVM7I02VGDUWE8R479PRT7TO,3K17V65Z3LYKF53VPWAI4514KML8MF,Pick the best category,Categorize the given object (word) based on how big it generally is,categorize,$0.02 ,Sat Apr 07 09:40:49 PDT 2018,3,BatchId:3184697;OriginalHitTemplateId:926051498;,86400,259200,Sat Apr 07 16:40:49 PDT 2018,,,3LOTDFNYA7Z8VPX7XMMWR0NAUV5WF6,AWWBBKA5OPION,Submitted,Sat Apr 07 09:49:50 PDT 2018,Sat Apr 07 09:50:06 PDT 2018,Tue Apr 10 09:50:06 PDT 2018,,,,16,0% (0/0),0% (0/0),0% (0/0),Praying Mantis,1,,
371DNNCG431429LW416E54340BZT8X,3K17V65Z3LYKF53VPWAI4514KML8MF,Pick the best category,Categorize the given object (word) based on how big it generally is,categorize,$0.02 ,Sat Apr 07 09:41:08 PDT 2018,3,BatchId:3184697;OriginalHitTemplateId:926051498;,86400,259200,Sat Apr 07 16:41:08 PDT 2018,,,30H4UDGLT2IOHQSN7NCEUWZNYZGPMD,AXOG0SGJ85XR5,Submitted,Sat Apr 07 09:54:37 PDT 2018,Sat Apr 07 09:54:42 PDT 2018,Tue Apr 10 09:54:42 PDT 2018,,,,5,0% (0/0),0% (0/0),0% (0/0),Keyboard,5,,
